Review_ID,Truly_Predicted_Class,Original_Text,Explanation,Label
430,Positive,dinner last night night family working bar restaurant phone friendly started marg remarkable pico gallo great kids quesadillas corn tortillas cheese chicken seriously asked holy mother thing freaking hot flavor next time cocky somewhat hubby chicken said delicious btw dinner server scene stoned mind news help looked watch though guess proves decent mexican food coast certainly return hope one server restaurant one ,dinner last night family friendly 
2982,Negative,since owners stopped sucked food got people waiting yesterday morning go around corner old city diner try well place looked great service waiter empties coffee meal eat finally last meal tip came setup waiter replace setting diner kinda shocked sitting coffees asked time standard waiter regular crowd bad great food good service waitstaff hire broads ,since owners stopped food got 
678,Positive,italian best area based best since guillotine brooklyn pretty guess make pizza parmesan cheese rest pizzas lone exception topping pretty dry opinion chicken pizza anyway right good heros calzones strong stars ,best make exception chicken right 
5780,Negative,best thing place poor service reservation entirely restaurant late lunch free laminated server sick guacamole way even table written menu even made even ask make verified free totally worth allergies sensitivities expect taken ,poor service restaurant lunch server 
110,Positive,say everyone far better friend half taste difference witout seems camp might whole chopped steak argument line moving go prime hours etc one places least asked town ,say far witout might whole 
723,Negative,dining first wanted dine sisig wanted try salad sizzling sisig mussels extremely disappointed dish felt bad made kept place sad shrimp noodle overwhelmingly citrus shrimp done sizzling oily crispy broth good much enough mussels ate broth ,dining first wanted salad mussels 
656,Positive,pylos ideal go service time pretty dishes albeit terribly memorable lamb spanakopita normal greek places cheaper less place relaxed lunch formal think reserves pull last across street lane satisfying ,pylos dishes albeit memorable lamb 
518,Negative,wanted place decor idea wait friends bar minutes ordered fries chicken satay mac cheese definitely rich enough lobster think expectations due positive reviews yelp probably ordered thing give shot trying interesting items sure reason behind last meh ,wanted decor idea wait friends 
453,Positive,night eat much possible two us meat fatty brisket pork sausage good temp flavor enough collard cornbread mac cheese tasty fair apple pie staff knowledgable ,night much fatty brisket pork 
314,Negative,looking really looking forward good wait coffee orange cookies fries ice water coming increase star rating mean everyone people really wanted needed shitty wierd hair pancake ordered supreme good wanted good really fluffy promised certainly feel pancake gf ordered omelet got plastic sigh egg cream egg cream admit service pocket almost feeling liking kind joint ,wait coffee fries ice water 
