Review_ID,Truly_Predicted_Class,Original_Text,Explanation,Label
326,Positive,diet place served orange distributed friendly decor changed standard diner fare pancakes assortment butters including butter butter breakfast food well usually eyes stomach milkshake end stuffed great value recommend cherry forewarned will leave smelling diner downside place closes owned vacation week sometimes ,diet place served orange friendly 
860,Negative,hot dog ordered paying hotdog really tasty luke warm plate received burger awesome everything handled professional way although felt sick outside service waited really long waitress busy way ,ordered paying luke received burger 
696,Positive,love place left happy ingested menu seasonal delicious didnt around weeks cant super remember ate smoked fish homemade dish coffee definitely come back wait staff friendly uber brooklyn everything satisfying ,love place happy delicious super 
2087,Negative,see fuss went place one front hostess seating back kitchen even angle squeezed wall table given uncomfortable maybe seats make case larger common sense go walk maybe minutes upset decided try food although put damper night now people yet spotlight come food mediocre best trader make plate honestly watermelon meh green chili cheap altogether uninviting never solely terrible ,see fuss went one front 
189,Positive,friend greeted aromatic delicious food well share orders lemon grass see panaeng curry spring came quickly beautifully fragrant tangy right amount grass order pad see appropriately sweet spicy crisp carrots delicious jasmine ,delicious well share lemon grass 
342,Negative,place truth hill service always say generous portion beef pork horrible taste servers rude one wants ignored speak definitely others served day many around unless broke recommend ,hill service horrible taste servers 
262,Positive,came sunday line soon got someone offered cool later us cookies minutes came offering try amazing going part french fries instead home fries ok one best comes take spicy boyfriend pancakes got rickey drink tried reviews workers service pretty quick although moves quickly come back way saw sign coney might give ,came line soon cookies offering 
3349,Negative,place went received usual burrito real sausage mistakes definitely attention reacted combatively without even proceeded tell definitely real meat previously month options aforementioned along toast coffee ,went received burrito real attention 
30,Positive,dinner friends tapas good size ripped bite size plate charge dishes definitely recommend chicken croquettes patatas braised chorizo quail manchego cheese stuffed salted mussels decent mussel small pomegranate sangria mango sangria especially pomegranate person price food thing loud flamenco lost music noise checking ,dinner tapas good size bite 
1954,Negative,word unimpressive east great food mushroom bruschetta cheese goat cheese exactly says special burrata anything write home pasta decent heck sauce completely hospitality wasting time came minutes sat simply said ready fast want italian wine definitely try erminia ,word unimpressive food mushroom cheese 
290,Positive,let well moves quickly two diner good lunch items omlettes looking brisket side turkey club french fries cole really side gravy turkey club average good fries good special sauce extra half nice asked cherry lime everyone described temple sound enough bring us glass try tasted much solid cheap filling diner ,well moves diner good looking 
3714,Negative,review service excellent always hostess coworkers worker giving us wait longer lunch hour work dilly daddle third asking table now cross waiters setting table starts chairs table ready us rudeness even enjoy meal thank rudeness bcd hostess care take innocent customers came lunch ,review service coworkers giving us 
220,Positive,regular since almost lived district majority time hangout college crowds go places feel relaxed hangout shout heard mess people really random guess shows really diverse guys sitting around watching game fans shouting flat screens filled cw work filled overflow old though owner place occasionally round regulars salad best thing ever eaten early around entertainment every sunday rest time radio jukebox patrons feeding whatever problem place size celtic wall definitely always clean crisp ,regular lived college feel relaxed 
2624,Negative,awful ten minutes anyone came waiters bartenders us door restaurant move sat girlfriend ridiculous time waitress came take order complain service anymore food delicious really fact shame service failed horribly ,awful ten minutes bartenders us 
349,Positive,late friday attending flyers exactly late snack fresh dogs hard find level huge hot dog selections decided basic coney fish good quality nothing fresh grilled crusty buns enough hold everything drink fries crispy aoli loved place cheap wish one near house stopping town ,late friday exactly snack fresh 
1146,Negative,maybe ear inn bar list thinking hybrid fraunces wow bars aura awesome hell fraunces even sports kickass needs serve kinds beer inn hand cool away hudson river maybe dedicated neighborhood swear decor pub small living bar due decision bazillion tables front area awkward exchanges patrons staff walk beer nearly growled wife returned almost undrinkable gin part tonic limes strike two finally seated took minutes burger read city received thick bun friend barely shrimp pasta wife come powder strike mean know bar food feature nyc standard also offer good bar good booze fun needless say chose order round waiter around left soon possible hit ,maybe bar thinking wow even 
733,Positive,place twice next back tried many dishes say fan everyone aroma dish classic especially roasted sprouts might overlook coconut rice please best soi noodles bit weak spicy foods mussels dish served pineapple broth deep fried baos crispy pata slightly traditional dish good sauce served flan ice cream amazing halo love every dish chill personality also see leah night ,place next dishes say fan 
5940,Negative,though service outstanding food best burger small fries well meat bland worth odeon charges put burger dollars mediocre burger unconscionable many good city burgers diner fare arm buck east google ,though service food burger fries 
461,Positive,excellent food reasonable really liked back ordered paso corn chili fan goat bit overpowering brisket brisket good juicy meal chili corn good green onions queso chili expected brisket soup seasoned really well stuffed end definitely back try ,excellent reasonable really liked corn 
142,Negative,excited first time wanted cheese night one compare contrast two heard many times celebs go blah fail dry meat flavor raw annoying onion taste mouth got teeth ughhh ur money tasted nyc hype bright lights across watching make taste way bread soft steak chopped juicy peppers cheese regular american cheese good non less gents winner ,excited first time wanted cheese 
318,Positive,finally eggs correct service really cup coffee french amazing horseradish sauce cinnamon whipped cream brought line knew outside neighborhood walk great experience think found regular line came chocolate chip cookie yeaah open ,really cup amazing sauce cinnamon 
2102,Negative,ate food restaurant seats cummunal tables tight food kept giving lack attention example menus printed paper wrinkled stains check meal came envelope custom note touch must admit however food expect average meal costs ,ate food restaurant seats tables 
423,Positive,review think better return singing praises going away right though space waitress great sort bowl amazing generous tempted star menu night sweet plantains cream caramel sauce well worth rolled side full may something ,right space great amazing generous 
5857,Negative,restaurants review find want veggie community needs first salad promised paired vegetables instead lump throughout vegetarian restaurant done better ordered duck satisfying even charitably described duck whipped sweet desserts cheesecake dense cake vegan mysteriously real issue seemed constantly ordered never recorded duck order properly excuse wander around room ordered table orders hear take sandwiches dining room horizons better ,restaurants review want veggie needs 
379,Positive,go dinner time full way salad wrap learned thinking way house salad well worth realllly dry huge wrapped muscle maker lunch enjoy yet wrap mistaken good job will ,dinner full wrap well wrapped 
1430,Negative,one coming diner food pretty bagels lox chicken sandwiches soup nazi ordered omelet dry toast toast burned waitress explained strict fired time will burned missing sense waitress went managed two ask replacement piece omelet incorrect back feel message practices place customer come first tell waitress best trouble place two starting ,one food pretty ordered omelet 
57,Positive,enough table immediately even without reservation turned everything went right nai perfect atmosphere tastes great great decently cheap dancing dishes wine end meal two great really enjoyed octopus amazing music dancing loud might chatty ,enough immediately without reservation everything 
2412,Negative,want came one take plus charged dollar exact please help math back even looked wondered instead answer pretty damn disappointing rounded sometimes know plain unlucky scam difference business respectful business deserve food round things less never ,want one take plus charged 
272,Positive,place love breakfast place pancakes either apple chocolate chip heard good kinda omelets wide variety one thing usually cream one shakes amazing breakfast time day line goes ,place love apple chocolate good 
1890,Negative,went weekend number mentioned chalkboard discovered meal people probably ordered soft shell crab boy tofu sweet mysteriously contained sweet potatoes probably worst meal hash hand good little greasy little cafã best part although served meal one doubt go ,went number people ordered soft 
894,Positive,place ever since opened enjoy nicas great neighborhood far best hang outside rock weather nice pino great lengths welcoming friendly will often order upon see something rated things wanted inconsistency food messed order guys work cute god guys ,place great neighborhood far best 
3305,Negative,place huge minutes someone finally ask friend mind middle day came take order another good friend impatient nachos mango pork burritos nachos best barely pork sriracha flavorful see back ,huge minutes someone finally ask 
215,Positive,now favorite second tonight service food beyond menu selection good time trying order brunch awesome blt bacon sad bacon even freaking good boyfriend got also important note ordered one one wish ordered beer cedar mary wish bartenders good said day dinner amber waitress top sucking back refills ordered veggie wings brussel sprouts start phenomenal explained us make back including wings wish seitan tried chef refuses serve personally boyfriend option menu went cheese original hey average good place huge sketch anywhere even cedar point cooked perfection sooooo fresh grass brioche bun way compliment place solid cheese burger among need anthony table say hi introduce think took people businesses neighborhood businesses personal introduction told loved back often wish lot luck really great ordered pie dessert average effing good tell menu places grow farm one really shop gets will seating really nice spring go bring friends fishtown ,favorite beyond selection good trying 
2172,Negative,stars atmosphere great food idiot manager seating hour waited two top manager continued us girls wait list tried keep process waiting patron yelled meek waiting begin decides start screwing never seen horrible customer service life say disappointed management stars possible surprised place ,atmosphere food hour two top 
476,Positive,really continental lunch always tasty never center restaurants lobster mac cheese one favorite dishes sizable casserole plenty yummy lobster perfect crunch friendly prices great friends family casual weekend ,really continental always tasty center 
775,Negative,turned experience last many went put told wait hour went street waited well half called ready joke minutes sat making total wait strike incorrect time showed waiter negligent wait assumed wait yes mean point drinks right everything delicious perhaps bit dish anyway now almost midnight dinner ask two wine waiter us closing say meant leave got first time even remotely rude night though pretty annoyed strike dude extra minutes going tell us prior closed bill actually pig afford snacks actually rest menu friendly apologetic friends going back ,turned experience many went put 
34,Positive,friday dinner surprised nai still availability short food service reservation never gave time waitress friendly checked different pitchers pleasee liking wrong bomb croquettes flaky steak patatas bravas bit mealy chunks big opt patatas nothing stood wow fantastic layout seating ambiance warm friendly recommend anyone group ,friday dinner surprised nai reservation 
1002,Negative,used think loudness despite judgemental finally used love place never execution wonderful bothered try marrow interest blue replicate kitchen follies tolerating ribbon experience anyone go blue bone fried tried along marrow better restaurants marrow benchmark marrows till underlying sea slices bread perhaps reason anyone come see hold nose watching going nice dresses nice couple talking elderly right blue nuts dude waiter go waiter water thinks taking orders time trying bone marrow course new york city meal goes hope enjoy stay york dude classier second time told listen last time wanted marrow eat remainder dinner elsewhere want wine fois gras nothing bone oh tolerated times ,used think finally never blue 
